image,sender_id,label,kids
e983efac-8284-4c32-b8c6-8bce9f7d3e5b,116,Pants,False
d7fabb42-59eb-4562-967e-c86d8ec13cbd,48,Longsleeve,False
84d794c2-532b-425e-aea0-6454d02ee5c1,204,Pants,False
522cff43-13e2-4f16-a184-ce7616460e2e,8,Dress,False
9f41bab0-b7f6-41e3-8482-e0632735eebf,291,Buttondown_Shirt,False
f3c17697-a1ef-4d59-9c8e-917404d27fe3,16,T-Shirt,False
a6148a14-17de-4692-849c-c514540a7cef,8,Blazer,False
97b8573c-5914-4d80-904e-72792083049b,204,Shorts,False
66a576d7-056c-49e4-b2c7-5ed8bb9c9267,8,T-Shirt,False
17e48b37-4d0f-4899-b506-235cf166c621,267,Shoes,False
b7cefd6f-18ea-4135-b6a0-aaf493fbbe94,262,T-Shirt,False
10304539-6db2-40bc-84a1-2316980ec4c9,204,Body,True
783d29b5-6db3-41fa-9db7-d3790bab15fb,322,T-Shirt,False
40cdc4d8-61b5-4b1b-bfca-4a34541abddb,204,Skirt,True
70fd429b-73ec-4b4a-9173-2b6efbe7d6ee,204,Longsleeve,False
e772fad7-f807-4e69-a06d-352fca754071,204,Longsleeve,False
659e9d00-de99-4565-b9ca-930664dff6fd,228,T-Shirt,False
ca045c6f-5bb5-4e8f-ae75-b177c01e6137,162,Shoes,False
7aa53761-7711-4850-b94e-9d8ae3272320,166,Dress,False
84e8ffd4-985c-4353-9c5c-732c3db5656f,260,Buttondown_Shirt,False
3d20c462-34a4-4501-9c91-f6d3a9684715,260,Buttondown_Shirt,False
c5c2b0ac-d798-46a9-8f18-c5acb1fd5e08,204,Longsleeve,False
7d565210-268b-4ed4-a729-bfa4b9ba163b,181,Pants,False
9733514d-5fff-4f71-a07f-10cdb1a19d4d,262,Blazer,False
6e299424-31a4-48ea-ab71-0310b1af177a,322,Longsleeve,False
8448ad1a-b394-4bdd-8ecc-eca64dcf4e92,54,Pants,False
d9876909-14f3-4b0a-8523-226e0c7e14db,204,T-Shirt,False
a344ffde-5aaf-4901-8340-7a5a5f860991,204,Longsleeve,False
d2db3c6a-605a-450c-b21f-dc5af1a513b1,284,Dress,False
b6af3b32-9086-4fb2-9002-8e291e967523,204,Shoes,False
dc0d9ba1-165e-46d8-bdb1-fba1d753ead8,349,Shoes,False
db7a1226-8044-48be-a4ab-08554aeb19d0,204,T-Shirt,True
1fae982c-5248-4f9f-8140-841e3110e37c,166,T-Shirt,False
0285f2a0-ff21-43de-9762-6454faa5eef8,50,T-Shirt,False
6f204610-7dce-4323-b1a2-f289a961f1de,310,Longsleeve,False
2abc4569-7d77-4fb3-af8c-cab6421b5cf9,48,Longsleeve,False
72015405-2374-4d13-a0c6-b4756b44ac22,260,Polo,False
6f3dabf0-e4cf-46a5-9708-e075be98d6b2,236,Blazer,False
7febd883-b771-40d4-8f8a-4a38912ae611,339,T-Shirt,False
6dd9f374-da25-4bc8-9bbf-39693da3a266,262,Buttondown_Shirt,False
934fa117-82ec-4202-b746-53f7c825c8d0,352,Body,True
f19701fb-2884-4526-bc66-ec71d359875f,204,Skirt,False
104b1054-3d95-4738-8199-d4b0581e735f,50,Skirt,False
637a56e4-7fa6-4f75-8859-0f8902461554,53,Skirt,False
f309b378-084e-4709-9519-7087175395ca,226,Skirt,False
209754b1-a016-4120-b20c-1354080422d7,228,T-Shirt,False
5e2e84d2-2031-4039-ad99-943480201f71,181,Longsleeve,False
ecf5dd44-9c10-4576-adfa-2850e803ad39,282,Longsleeve,False
5aee6e35-20fc-41aa-8db4-7014452b2ab7,54,T-Shirt,False
c09d1e27-97cf-4d81-b156-ab5226966875,204,Hat,False
80cedf11-6688-4cf4-8f93-29ccfdbb6a4d,216,Longsleeve,True
ce9e9c65-8521-40d8-b37d-8a5129f6b361,126,Blazer,False
d3a28970-70d6-47d7-845b-e19cb9f7e7bd,282,Shorts,False
a45a4d15-bc24-432b-912e-eb81eba16ef1,118,T-Shirt,False
912384a6-61ff-4e25-b82c-ed91cf4b3be7,204,Body,True
7a9d5c6f-d1b6-42e6-8200-da323a048bc6,17,Shorts,False
891cfccc-8c4a-41ab-92f4-c059913b5348,228,T-Shirt,False
28b09463-6bbb-491d-9ffc-f36df5c6b211,204,Dress,False
4997d170-1266-4b3b-9a16-37322c9fb2ba,163,Longsleeve,False
ca3a317c-6edc-47a4-a782-8034cd3393f6,181,Pants,False
dd59a1f7-f21c-43e3-aa08-eff7414f2463,183,Pants,True
9ff5041a-81d2-417c-b6a0-453a2b6b1052,82,Pants,False
d7773a84-1e76-44ad-a8a4-6e9ea46a8786,352,Body,True
69ecd6f7-e2f0-4ae5-9608-7feeb35f932b,139,Hat,False
1e302085-eeb2-46ff-a4f6-e9bb5cfa44b1,310,Shorts,False
1bcf8cc6-9d6e-49d6-ab17-6b6bb795eadb,48,Shorts,False
ad1cefda-61ff-45a9-be85-c08e4bfba327,330,T-Shirt,False
ec6e46ad-9be8-482d-b67a-8371bbf43326,196,Blazer,False
26a76e1f-3839-453b-91b2-18ad230d09c3,126,T-Shirt,False
341e1658-0cba-4ac2-aa39-e5b174e318fd,46,Longsleeve,False
f5eeebcb-1999-4048-af2d-9f47873458db,181,Pants,False
773cca6b-e062-42c9-90e4-53e7f3ff9697,48,T-Shirt,False
5e2b335d-2f5e-4356-9aba-a735af742b6a,356,Skirt,False
bd4ccb87-fe31-4c27-ac13-f69e45f631d8,48,Dress,False
2577536d-e1cd-47c5-a701-4c4d910384d1,339,Buttondown_Shirt,False
a934396b-3a7e-468d-bbc8-38290dd06507,260,Buttondown_Shirt,False
9880392c-6e7f-43c9-b975-9962aa4f4f4f,368,Shorts,False
a54e0797-50e3-46e9-841c-539fb3776a2a,352,Dress,True
7a11318e-f52c-495d-b337-ad513ef93ed2,367,Longsleeve,False
ce02970e-c19b-42a4-ab4c-b868af097412,181,Longsleeve,False
4a9ce2fd-5ffb-438a-93d6-83463910b87a,343,T-Shirt,False
c98e8dd6-3fd0-415c-a124-fe6aa1955b74,48,Buttondown_Shirt,False
c866397d-ab4d-4723-87bc-ec72561034af,181,Dress,False
fb9e862c-8c64-4f23-b1e9-e734ec797436,293,Shoes,False
6a2fef2d-6a7d-4293-8d03-e412d57090a5,291,T-Shirt,False
3312ff1c-ebf4-4503-ac05-85f2debccf3a,122,Pants,True
927451d0-6fc4-4d19-b09f-2a30fe0e3628,232,Shoes,False
79ff13ef-0cee-4ad9-928a-70a8aacd5704,126,Shorts,False
54e4e91f-b255-4e2d-906f-c482432a7048,288,Hat,True
57f30248-f4af-4626-bb02-df4c0ae0a0d3,216,Pants,True
027c81f2-c6e1-498a-8f69-823ce631438e,138,Pants,False
f6cdc0f4-9615-4e0c-a22b-6972f6fb4e1a,342,Pants,False
23fc9080-d15c-4183-8b28-98cf54aaba1c,260,Longsleeve,False
1c4c974b-47b3-40bb-a3e2-913e4874dd75,13,Dress,True
2ce832eb-750f-4753-a00b-4bf9dee8b88e,169,Shorts,False
75861e58-b6fe-4008-a3e7-316af2e44354,159,T-Shirt,False
d0526ba8-6e57-45c1-95e8-d542f87d99f6,260,Longsleeve,False
89b42f12-419a-423f-99af-4eac74113d06,61,T-Shirt,True
4069caee-07be-422f-a9f9-5fdcd97b159f,234,T-Shirt,False
639705b1-9d37-4a12-bfe8-d9588a9204b4,262,Shorts,False
758657f8-11c9-4259-bc9d-82e573c05bb3,181,Longsleeve,True
81c98fb1-2f1f-46aa-b60b-b330fc544c7d,291,Pants,False
c72f789c-ccc0-4d12-9b23-8e17f68fd224,150,Shoes,False
c9d22645-4b60-4108-bde7-a3716c181f00,178,Dress,False
d610ff11-997d-41bd-bd15-c72ecacce1fe,291,T-Shirt,False
a5e1addc-13cf-4d7e-be46-dfefa23beee4,8,T-Shirt,False
8dcd8c2d-e44b-445b-b026-653d7e6918b8,140,Dress,False
5e3cd348-3f82-4b97-a7ba-25bedcdbbf7d,204,Shoes,False
496cd909-30b6-4b85-890e-af9615a54cec,260,T-Shirt,False
e859f79f-37fe-4934-9996-7bf2ca6d7028,48,Longsleeve,False
1fd8e843-be30-4d20-a386-909b3f89c075,45,Buttondown_Shirt,False
3d9c818a-0a13-4594-b24a-07ba9ae0686d,291,Polo,False
1fae808a-2c24-4790-8514-fd39e1a67219,322,Longsleeve,False
b765f11c-24b6-4036-ace5-f35f721155a7,260,Longsleeve,False
171437da-73a2-484d-90b5-9a0ce4b36140,171,T-Shirt,False
6b4278ed-f15b-4989-ac9e-0dbf4361d6e0,131,Shoes,False
43ad4c42-e869-47d3-947c-04d06b59519e,204,Hat,False
dbba88e8-ed05-4c1d-81e6-2b148a3a7396,41,Buttondown_Shirt,False
a59d261c-fc59-40ed-9c56-9bcf5d99fc9c,181,Longsleeve,False
2d9f071e-ffb0-4192-aa85-3c7d6f781b7b,46,Dress,False
8446595e-54c2-4fe2-a8a4-afe51874bf1b,18,Undershirt,False
365db9df-dc5c-4c34-9c6e-0b5f4f094508,291,Buttondown_Shirt,False
35746f90-86fb-45c9-a962-a47c4c6f516c,181,Buttondown_Shirt,False
4962d8a2-d6c0-4c8c-a166-ee1da756ca10,322,Longsleeve,False
ba35967d-d1bc-4f99-a214-a0f8edf15a71,310,T-Shirt,False
f76c45fe-f4ec-4887-bb73-440c92822501,48,T-Shirt,False
af130668-3a3c-4dbb-b7f3-8456ec286a68,262,Pants,False
146d59ff-931a-4997-a699-d27c062135fc,267,Dress,False
15839171-a64e-4526-a4fa-314a7b2c72fc,141,Shoes,False
ef6d60c5-7fae-4bd8-a991-d750f0e9091a,291,Pants,False
9769d8bd-28f6-45e1-9e9f-411b71e54711,238,T-Shirt,False
fe0ae2fe-9910-4f3f-a7ab-3b6400c9e0b2,50,Pants,False
91b1ab10-19de-4262-9560-5c0ae1351612,315,T-Shirt,False
cd3e5c86-c3e3-46aa-b7fc-9c825f7fbfd8,204,Pants,False
8f630d7e-0df3-40f4-a40c-41f6386b68c9,260,Dress,False
eaf87a18-8d62-408f-81b9-f22ecf14e34f,260,Buttondown_Shirt,False
abb79e51-7729-4e23-acfe-060261711e18,260,T-Shirt,False
12162c30-f6c8-4054-9f35-937629373cca,181,Buttondown_Shirt,False
85c26e4d-f390-4405-8686-4ce202d43b14,204,Longsleeve,False
aa8c2c36-a267-4a3b-9ec4-9a0aac37683c,309,Longsleeve,False
a09d821a-cfa4-4dcb-b734-e45515b3ead0,158,Dress,False
f622318b-beb2-4f69-a99d-d8fbce6c2600,46,Pants,False
97d79060-78c0-4111-af1b-57d1475aa0f2,159,Polo,False
c4a88052-fc60-4686-9297-8ae33d0fcaa5,0,Pants,True
f2e3fe1f-fcf1-479e-9d48-3e45f07a5447,262,Longsleeve,False
950ed785-66d7-4f9b-99e7-925641ecad2b,179,T-Shirt,False
31b22791-69bc-463c-9419-078fa2f90ef4,78,Shorts,False
a46832d2-a6fd-43e4-a447-4193f5071789,227,Shoes,False
f6f0b6a5-5053-44d2-8fa4-241719f97237,267,Body,True
741f5fb3-1745-4bb5-8caa-f0e44ad4b1ed,312,Shorts,True
ce8d7054-ee06-4412-b5df-a610943e3e50,309,T-Shirt,False
32662cf1-4440-459c-b55c-0ba39b71f768,51,Shoes,False
6e143162-9472-43c3-8db1-04eeea838ae8,135,Dress,False
933b0a25-f1b7-41e4-95f4-6f1e76d11e69,260,Buttondown_Shirt,False
63cd2d39-3ad7-47ea-93c1-d5845bdf54cd,41,Polo,False
cd9cc029-f2e9-419c-b8f7-12fb8ef7a3b7,50,T-Shirt,False
d90835e2-e433-4c1b-a43f-4a6ba0f9617a,47,T-Shirt,False
68f43b4a-95be-4a71-b892-b539b587678f,267,Pants,False
754a427c-7161-48e7-b867-e9065541048c,201,Longsleeve,True
2bc3b252-bec7-4dbc-beb3-f7977e71000f,260,Dress,False
b40637fa-5d3f-4467-80d6-e9c1722292bb,361,T-Shirt,False
b365eac0-cf34-4db5-807e-794323d531fd,348,Pants,False
5dc3b8f3-650f-460d-9aff-5d8903aadfa4,150,Buttondown_Shirt,False
77f4bce5-ee55-46e6-844f-0468075386a6,361,Blazer,False
bbd52702-8038-4658-bcab-d6ee6586dd01,227,Shoes,False
ca0a9dca-4e9f-4cf9-92b1-0112b85cef59,204,Longsleeve,False
c9a5b637-9b9d-4b0b-94f8-c799020b5a98,361,Pants,False
f28fb711-b7bf-4d6e-9935-6970a311a14e,174,Dress,False
74530f6e-302d-440c-843c-ac1aad9d57be,5,Hat,False
e30d3ab0-9292-4cdb-992b-cceca6394ab5,292,T-Shirt,False
2074bc3b-b374-4fc6-b520-83dd51b98976,135,Dress,False
28fc3fad-5363-4c70-9c5d-ee739d2e21a8,310,Longsleeve,False
60a480db-8685-4988-8ee2-31f2b83d07ff,204,Pants,False
9ed46a0d-2b44-4594-a0ee-7323c6d87919,45,Longsleeve,False
39262aa5-eb53-4d26-879a-c0bdb560d7fe,204,T-Shirt,False
0ba2d892-a1fb-4961-88a8-d77875b9f673,48,T-Shirt,False
36f8376d-99b9-4349-9a0a-9731897c15da,204,Hat,False
c6cdf184-6bc0-4a74-b979-cd8764781ab5,48,Polo,False
be08b4a1-37cb-46c0-8287-b1d59c0b6aa6,179,Pants,False
2c23a71b-166a-41c8-89ed-e6043c7a4cc8,126,T-Shirt,False
7dc9022e-5c1b-4d8e-8b36-8790f15f4b6d,292,Pants,False
51c9d43b-439e-4846-882f-8ef26062fcb9,292,Shoes,False
99f5d28d-765f-4b2f-8e83-1feba2166a6b,243,Dress,False
fe9bcc3e-f381-4243-ac65-d1a4fd29b70f,219,Dress,False
1b66c18a-6866-4e0e-a580-f0e65a23bd10,285,Longsleeve,False
d233cc08-bc73-4890-91f2-fb1d584c8b39,124,Longsleeve,False
2d39c5f2-3441-4c9d-8dc7-00b940fa64a3,181,Hat,False
69949fd3-be6c-4001-9be8-409cae304d69,204,Pants,False
f6da26ee-d8a0-4086-b508-0da9c5cde1cc,181,Pants,False
c1803d88-5491-4278-91b6-e1f7d83c4ee6,204,Shoes,True
a764708c-5dba-4722-92ae-4b3114dd316b,310,Buttondown_Shirt,False
291e4ba7-108a-49c1-9ca9-b6d37fc28aa7,260,Buttondown_Shirt,False
bb8a413c-c2fa-4b2f-9ce9-f6e44cbf0ecd,127,T-Shirt,False
d61893a4-ce8b-4e29-8928-727482d051cf,252,Body,True
dd4a72e6-a2c8-48ec-8cee-07ca47282f58,266,Shorts,False
e69c6c4d-5c8f-4b4b-866d-7c3917ff2a5e,212,Dress,False
d0ea01b9-6067-41c7-b1ca-b4cfd820ebf5,0,Dress,False
bbbff34f-4830-4dc0-819a-45ef69a70e76,252,Pants,True
ab3bd520-3337-4ed6-a7eb-d11455385fd3,88,Buttondown_Shirt,False
c0035dd3-d3e9-4be5-9e97-3ef843782991,204,Shorts,True
c27d2fb0-c639-4b24-ac9b-d664baea4db0,127,Undershirt,False
06248e28-9e26-4036-8a8f-40cc605c83fb,46,Shorts,False
50f6bd8d-cf7a-4cb7-a1e8-190618947ef4,72,Shoes,False
f4d9d003-09d1-4f0f-bd85-055bd3f16f22,48,T-Shirt,False
e1b266de-a3b0-4ff6-92c3-7302bc57b9cb,356,Buttondown_Shirt,False
31315e30-2742-4f7f-8168-10a0645d2163,48,Buttondown_Shirt,False
45626f38-49a8-4222-8b33-82d0712a6f40,311,T-Shirt,False
9b7cb036-7107-4b17-8c90-1bd82924997b,181,Pants,False
6ce272a4-4012-4dbb-bdc6-762e922036d1,187,Buttondown_Shirt,False
5166e321-c8f8-4cde-8262-102f5cd156b8,204,Pants,True
4b926895-49f6-4a54-b2f8-666f0643bf71,127,T-Shirt,False
c237ad58-3c32-413a-9698-734d3e0c97c9,80,Body,True
f5dbed9d-7455-4876-9059-bc90c0519ed0,262,Shoes,False
51bce2fd-e68c-4078-b263-fd731088eda2,82,Hat,True
414cf5c9-f0eb-4f7e-a20a-7ef77ef2e06f,267,Longsleeve,False
6e70492a-b2c9-4fcd-8bd4-5395af5a9e26,15,Pants,False
2ef038be-5743-46fe-afa3-cfefec5fbf35,181,Pants,False
147f35c3-fd43-44c4-a212-86c5cf6545d4,260,T-Shirt,False
3dfe3cd5-c47b-4640-9268-8754c8baacb2,148,Blazer,False
9fa1c9ce-bee7-41b4-b938-910c57f3df4b,48,T-Shirt,False
65e6e8e4-f188-4733-8b7e-e41a6768afa7,48,Polo,False
58d93bfc-5218-4009-ba26-530abf687c2c,181,Pants,False
1c899f7b-08a9-488e-80b5-3636d7f633d4,181,Shorts,False
d7f760bd-07f5-419b-a807-ce4d34009206,181,Hoodie,False
39d3866f-ed4e-44ae-854e-d65d34b2ce7f,322,Hoodie,False
325ea382-e615-4ddb-9595-bb1b8863209e,117,T-Shirt,False
c6549bb4-9aaf-4c59-b680-6b52374e3c5b,192,Shorts,False
71323829-c6af-441a-8bc0-01153fc5deeb,50,Longsleeve,False
539ed4a9-3122-4a64-9f54-d29befa37dbb,204,Shorts,False
ff373bf4-7782-401d-acdc-179cbd9e4683,260,Longsleeve,False
8d19dfbe-1d4a-4e4e-b4be-da8aae7bda45,260,T-Shirt,False
afc40786-a90b-48ed-a78f-dfb8833d065d,43,Pants,False
f545f01b-8f90-44f3-aae0-8efcaa439054,361,Pants,False
5dcc789c-2acf-425d-8f8a-a94c87acd1cc,179,Pants,False
74bb41f7-461c-4ffb-ba86-2e6cbe2ca383,204,T-Shirt,False
2b2a6d39-1667-4d65-8847-c09cc0c2d1f6,291,Dress,False
b2986b3e-4fc1-4eb4-85b3-8a6776b659e3,11,Longsleeve,False
fa0fc8d4-18c7-46ee-87f4-ddc70fb050eb,8,Longsleeve,False
925435c4-bb63-47d2-9163-83aabbf19d1a,48,T-Shirt,False
127708b5-72ad-4793-9512-3d33427459bb,82,Hat,False
5ea28e5a-f527-4954-b17c-a129b64e3f77,168,Longsleeve,False
2dfbea36-6802-473c-b948-60a1e6181534,51,Shoes,False
a2fb231c-e240-4e98-8fa2-238a1e4da783,204,Pants,False
5f03aa74-bd9c-4d02-a794-1a9b9c01ac9d,322,Hoodie,False
6e4581ed-c575-4d31-8aa4-9814bd6672a3,204,Longsleeve,False
e58486f9-995e-425a-92e0-f3f84c075f75,181,Hat,False
bade5af9-c62c-4f10-9b52-c31f50211d48,204,Hat,False
fb9a8852-83be-430c-be74-df92541011de,246,T-Shirt,True
a3f92b52-c79f-4f6d-8901-92d12335599e,322,Longsleeve,False
411a9780-e825-4bed-b9ce-848927b36638,92,Dress,False
c4b9d4f5-2a30-481a-8cb5-51ae0fd189de,24,Pants,False
86f0720d-a496-4de8-8f8e-9abe36cf1650,46,Skirt,False
3e6352b9-9e25-4de0-a568-9446d8f61922,41,Longsleeve,False
08f1ea3a-3152-4956-91f2-1c5775a4d6c6,260,Buttondown_Shirt,False
088a8732-1e72-4a8d-8734-26d2fb0ce06c,267,Body,True
4c60802b-fe0c-4cc8-a36e-0c6bde058bea,287,Dress,False
9e26acec-f047-4039-9c81-eeb2b7bd3dce,45,Blazer,False
9f0c5ed6-08d2-49dc-a27e-da7d9bb2e23a,330,Pants,False
15a64aac-f93a-4aee-9bca-24b94eccdfbe,204,Shoes,False
ca3b6229-6612-4a34-8df7-8081bea80af0,169,Hat,False
eeb46eea-df36-498d-8178-0039ef4f2a28,50,Buttondown_Shirt,False
211a70ff-07b8-459b-b574-dfe874781ed2,46,T-Shirt,False
6c5ce8a8-6960-4b64-b357-36a9399ce146,181,Pants,False
6002fbf4-4fd2-4106-8906-021677598376,181,Longsleeve,False
fb3f29fb-ae30-41a5-84cd-c1e3ccad0307,260,T-Shirt,False
06697086-d232-4c13-a5ea-ebd759b53bc6,48,Pants,False
46178d12-1b77-441a-bd6f-58ac7f286428,181,Blazer,False
671603f9-b503-4d14-a389-3c46ff8bf163,181,Shorts,False
9f68671b-af0e-4a50-bffd-2534a14fae59,267,Pants,False
5613ec9f-6df7-4a3b-ac27-a961fd0d2fa9,201,Pants,True
ee5607f2-750d-4230-a1d0-fc75d092fdb9,260,T-Shirt,False
c0fc8701-925e-4c63-b45e-cd9bb0fcf2ab,48,T-Shirt,False
2cbc567c-79b1-4c37-8f31-6a452650bb80,260,T-Shirt,False
801458be-449f-45eb-9101-62e03a7a77c3,310,Pants,False
ed702d70-f0c1-44b5-89a0-9fb17d1e611c,84,T-Shirt,False
b2283dee-271e-44b1-a0e4-1f3b717af614,262,Pants,False
c777dda3-609e-42bb-b873-5f17a5e371ad,37,Pants,False
1b499ee5-b290-43d5-ae17-05d5b38c4f9c,79,Longsleeve,False
4cf8f135-48d4-49e9-9bd6-1c00759b9d3b,30,Shoes,False
e6940762-d73e-4508-83f0-7d1e7937e4d4,37,Shorts,False
962253ff-260f-45bc-98b3-119468d98354,322,Shoes,False
dbc4857e-763b-40b5-82a8-329f2686ec39,45,T-Shirt,False
7481e6f6-65f9-47ba-a276-d8d0b4344d2b,128,Dress,False
bfac0100-acbf-4ef1-9455-680f09e170db,61,Longsleeve,False
76bf8091-4b76-41f9-b7a8-825747e4f39d,37,Shoes,False
7a20924e-30a3-49e9-8d9f-417c163ea444,8,Longsleeve,False
52ce573c-7d58-466d-a4a4-4ab256a175a6,126,Pants,False
a1190e56-0e53-41e3-ad16-a63575173747,48,Dress,False
39386bf9-17e9-448b-994a-f487d527bedc,204,Shoes,True
9021c755-199f-448b-88d5-55e5e5790dd1,267,Longsleeve,True
1037c9be-cbf4-483f-8ac9-41f13e0427eb,343,Polo,False
47251c31-c77d-4186-b53e-080f042455cf,37,Dress,False
f34adafc-ab92-44c2-9bb5-282927505169,267,Pants,False
07384634-05b2-4eae-8251-794855910d46,27,T-Shirt,False
02eb668a-0d6d-46df-8e1a-06457ac14b4a,322,Buttondown_Shirt,False
cf846233-591b-43e6-865c-0365caa69aa5,289,Shoes,False
10b131c9-2a02-4968-add2-075bebe4ad43,267,Skirt,True
ac607963-d6e4-48c9-9610-32bfd1d00258,72,Hoodie,False
75f763ed-319e-49e1-95e9-0b5e8088f935,48,T-Shirt,False
cbe9f7f8-b3b5-4d45-aab6-30c2f904bb18,262,Dress,False
c4c88f65-413e-4e4d-95ce-d8b7670b6d5f,126,Longsleeve,False
7ac0ac0e-6c82-4e13-890e-5186a62b7807,95,T-Shirt,False
fefa13bc-8c4a-4613-ae84-56d379d46984,204,Pants,False
0e3d71f8-7677-4cd4-ba24-4788c3890ac1,48,Pants,False
84971313-7ca7-4193-b8a5-0926e1a5ac0d,260,T-Shirt,False
1a78d762-6f4b-49ef-81c1-05f934a95637,204,Shorts,False
87a3d476-07dc-4ff7-af59-ec1240f95b62,153,Shoes,False
cadf29a3-b15b-49fa-ab60-34534d07e6bb,153,Shoes,False
26921ddb-5f3e-4878-a156-3318f4d831b0,8,Skirt,False
8f24b12b-9576-4d95-b4bc-07276ef7d5ae,262,Polo,False
b0c03127-9dfb-4573-8934-1958396937bf,138,Buttondown_Shirt,False
7d6fad20-bfca-42ec-8061-5e6a531a0938,204,Skirt,True
ab3238c6-2607-4850-8a17-3e9027867a6c,204,Shoes,False
a19ddb4a-41f1-4260-a1f7-05e9d96f7b44,126,Pants,False
8743c20a-9ef3-41e2-80b8-9385302530a4,252,T-Shirt,False
dca066cf-b564-4b86-a75e-34b9b0bf01b0,310,Shorts,False
9e3efd31-68df-4278-a592-acfc6bcaee82,181,Dress,False
604486df-573b-4eb7-9c78-7b0a5b1b7392,204,Shoes,False
a01c91eb-06e8-47d1-85e5-fd6495f014c6,260,Dress,True
7e43962c-1287-4463-b6bd-964fefe51a32,61,Longsleeve,False
1ea1d5e8-6613-442b-822c-f10319d14da3,181,Hat,False
19e4de0d-fb90-47c2-83b4-37e3652c5a16,262,Dress,False
507e8a1d-3f45-4aa9-b4a0-cbc159fa5a79,310,Skirt,False
7b9bdb6d-e380-4f48-9bc0-e3233a556849,154,Hat,False
d46ac56e-a5aa-4960-9b01-a072ad89a372,61,Pants,False
744c6ec1-4bdd-4836-8cec-833449eb2f00,201,Dress,True
176e457c-bda2-4cc2-8044-af1a528bb9b1,322,Dress,False
e459bd84-eac4-46c5-925b-6dcbc733460d,41,Longsleeve,False
05b87278-928f-4760-8ec6-fa15010d97fe,267,Body,True
52dcabd0-e02a-499e-9a2a-6f85dc3aa65c,204,Longsleeve,False
24ccd098-8f30-4b75-a1aa-06a8c42d9835,167,T-Shirt,False
6e3cc915-a7c2-4dd3-b920-31b71e23d7fe,181,Blazer,False
8a34360e-9feb-4571-8e16-01d90f6576c7,128,Skirt,False
bd37c451-2e49-4688-bc91-84edac27bb7c,310,Longsleeve,False
714345fc-3ee9-4781-adcd-f6e7204ba588,262,Polo,False
929c8097-c1c9-420a-8813-f4b25fecc416,262,Shoes,False
18ff3e0e-6676-4f26-8be4-a992217ac524,204,Shoes,False
22745622-ae32-407f-9af1-9a25eb79d7b3,267,Hat,False
22ee2330-a2e7-4abf-aec1-0699e819a248,174,Dress,False
4c9dc9d8-07a9-40c8-89b0-33c9e51e87ef,181,Pants,False
4758e641-df13-4b3a-93a2-a9e232561c95,310,Buttondown_Shirt,False
e11d99b0-11ba-4bda-881e-d3c419d4f1b9,309,T-Shirt,False
860ce7db-2433-4a5a-81fb-2251c79abb04,353,Dress,False
7f160564-1b10-4cf0-bb61-5d9af037e898,287,Skirt,False
ca9ac09b-ea0b-4b75-8acc-f1f9ddb03d92,54,Longsleeve,False
112c9f26-e053-4daf-9f4d-8c8a59c70da8,204,Shoes,True
c3310cf3-b4f0-4d4b-b616-8fdc930ce074,260,Skirt,False
46ad1df5-6575-45fd-b38d-240841f8f494,262,Longsleeve,False
eb9759ae-a502-438c-b302-3c26761fe921,75,Hat,False
7dc1ee94-a507-4160-96d4-276364e31c3c,150,Shoes,False
ae60e8d3-5140-47d5-8ba5-c976b98f48fb,260,Hoodie,False
8b89b0a3-2f5c-4dec-ab0d-04604fc9eeeb,48,T-Shirt,False
1963940a-8c6c-4f2e-b746-1422413a6926,61,T-Shirt,False
6cb6102f-cf2a-4b60-8b44-97e8b8e1e4f2,293,Shoes,False
62110fad-1606-41fe-b820-c13951d08da9,45,T-Shirt,False
49431f72-6423-4fd9-953b-d55bf8f4830a,204,Longsleeve,False
03422e19-ca67-4af9-a582-96118786658e,41,Shorts,False
2b1774a1-a7fe-4cdd-997c-7e58e5459e96,152,T-Shirt,False
c1f00ac4-8af7-4aa3-be68-2f4879e9f738,291,Buttondown_Shirt,False
6d36bed9-c236-4bc0-81af-99bc657419bc,33,Shoes,False
c9c6c0f7-b3b4-4f72-9ba3-f65f3d024d14,204,Longsleeve,False
bdbbac83-99a5-40df-846c-6d8a01b020ac,181,Pants,False
362b7a23-f85d-4a44-9463-347e34fae2c2,50,T-Shirt,False
d5bd0641-fa5e-4757-ae93-000a0439fd38,204,Longsleeve,False
cc61f831-f33b-48e4-8623-6fde2a170987,322,Pants,False
40b704ca-eaa5-4cf9-a98d-0e3e2b0294ac,310,Shorts,False
6698ff1d-1214-467d-a0e9-2d65ab4fba0b,48,Buttondown_Shirt,False
3649576b-eb83-488d-afc9-d459191ea011,312,Undershirt,True
3583f121-f3e0-4322-b9d3-84ec8bc6af28,65,T-Shirt,False
7e9e9064-f694-46da-bf8a-6577c3f256b5,169,Longsleeve,False
c236c933-e78f-4e73-8ce6-1630b3a6c91f,204,Shoes,False
325f5050-f03e-48ac-9738-c4f6019aefe4,62,T-Shirt,False
82fb6d56-3878-40db-a274-2b4ed916a115,240,Longsleeve,False
82878359-5004-44b9-8a93-6234169793a4,174,Dress,False
edbba7a3-a097-4caa-9314-d3a1de8975d0,41,Longsleeve,False
d8b6e902-1bb0-41a8-9ffd-25309c18f1ee,181,Hat,False
7a327f00-0381-4ae9-990f-1030fc74334d,48,Buttondown_Shirt,False
73724d60-78b2-4bdd-84b0-a25d8c772beb,148,Longsleeve,False
79e3574b-361d-4c3a-b311-85c4ee1e784b,31,Pants,False
